kernel-name,dispatch,gpu-id,queue-id,queue-index,tid,grd,wgr,lds,scr,vgpr,sgpr,fbar,sig,time,VALUBusy,performance,LDSInsts,LDSBankConflict,L1MemoryBusy,L1MemoryStalled,L2WriteUnitStalled,L2CacheHit
"k_eam_fast",0,0,0,23,30360,700160,256,7112,0,12,6,0,0x0,15.395832,65.943957,7637.308932,15055745890,0.000000,80.119000,0.861346,0.000000,99.283169
